query	grouping_confidence	location_confidence	orientation_confidence
scaffold_1614	1.0	1.0	1.0
scaffold_1640	1.0	1.0	1.0
scaffold_1047	0.5009276437847866	1.0	1.0
scaffold_893	1.0	1.0	1.0
scaffold_570	0.7379310344827587	1.0	1.0
scaffold_206	1.0	1.0	1.0
scaffold_510	1.0	1.0	1.0
scaffold_235	1.0	1.0	1.0
scaffold_200	0.5496212121212121	0.0013737596753723518	0.9290144727773949
scaffold_1515	1.0	1.0	1.0
scaffold_305	0.8333333333333334	0.0014681561254496229	0.8764705882352941
scaffold_363	0.685981308411215	1.0	1.0
scaffold_382	0.436056838365897	0.0007389425746806067	1.0
scaffold_153	0.2155887230514096	1.0	1.0
scaffold_446	1.0	1.0	1.0
scaffold_285	0.9966286723390593	1.0	1.0
scaffold_799	1.0	1.0	1.0
scaffold_571	0.45083487940630795	1.0	1.0
scaffold_461	1.0	1.0	1.0
scaffold_427	0.8295454545454546	0.00043812990551698577	0.6198630136986302
scaffold_1434	1.0	1.0	1.0
scaffold_63	0.7015144301289358	1.0	1.0
scaffold_1100	1.0	1.0	1.0
scaffold_843	1.0	1.0	1.0
scaffold_122	0.7260051906568177	0.2663845983676567	0.9992025430626746
scaffold_39	0.44636260913186016	1.0	1.0
scaffold_8	0.4407824436482159	0.9703049701760793	1.0
scaffold_896	1.0	1.0	1.0
scaffold_545	1.0	0.0006239027916422842	1.0
scaffold_308	0.6624737945492662	1.0	1.0
scaffold_544	1.0	1.0	1.0
scaffold_240	0.6548592188919165	1.0	1.0
scaffold_2	0.572611792841933	0.13924553548693583	0.7785793454257134
scaffold_154	0.8481303671647846	0.04466081123303255	1.0
scaffold_856	1.0	0.00010929882018615373	0.3673469387755102
scaffold_764	0.9459910913140311	1.0	1.0
scaffold_380	1.0	1.0	1.0
scaffold_22	0.2192273860729359	0.316862556035505	0.5826768755061474
scaffold_684	1.0	1.0	1.0
scaffold_381	1.0	1.0	1.0
scaffold_414	1.0	0.019702138281054996	1.0
scaffold_1309	1.0	1.0	1.0
scaffold_215	0.630375377534877	0.001244198777715926	0.9815195071868583
scaffold_118	0.5587037897210306	0.022458230607082283	0.9984106025039123
scaffold_964	0.702247191011236	1.0	1.0
scaffold_1116	1.0	1.0	1.0
scaffold_229	0.5681818181818182	1.0	1.0
scaffold_58	0.5560580392470553	0.12605645022362744	0.5064374595411062
scaffold_441	0.954983922829582	1.0	1.0
scaffold_549	1.0	1.0	1.0
scaffold_1225	0.7461928934010152	1.0	1.0
scaffold_168	0.992370004369601	0.01189587842705575	0.9136973309849614
scaffold_114	0.9836054780089545	1.0	1.0
scaffold_298	1.0	1.0	1.0
scaffold_194	0.9666147556939848	0.05893497480086227	0.9962994663175914
scaffold_173	1.0	1.0	1.0
scaffold_365	0.9958134719741527	1.0	1.0
scaffold_14	0.9969596939380089	0.12784159237709553	0.5480138691262518
scaffold_56	0.6961088867048626	0.4124003171503647	0.9259338284697379
scaffold_182	0.6580040497017082	1.0	1.0
scaffold_552	1.0	1.0	1.0
scaffold_638	1.0	1.0	1.0
scaffold_543	1.0	1.0	1.0
scaffold_720	1.0	1.0	1.0
scaffold_47	0.47205759632013566	0.2377666743293983	0.8559742555581359
scaffold_128	0.8145792902689215	0.026430333573961757	0.9971921465188999
scaffold_1649	1.0	1.0	1.0
scaffold_53	0.952779779447194	0.5590006185586149	0.9267763951432846
scaffold_13	0.4175967656310033	0.15489412279508724	1.0
scaffold_157	0.5775286585866324	0.09884331420156371	1.0
scaffold_72	0.36762706377468435	1.0	1.0
scaffold_236	0.9994141168543934	1.0	1.0
scaffold_79	0.7379729750694239	1.0	1.0
scaffold_249	1.0	1.0	1.0
scaffold_152	0.9676684387544754	1.0	1.0
scaffold_172	0.8923333203191088	1.0	1.0
scaffold_34	0.495215170780695	0.16399333581353218	1.0
scaffold_37	0.4154384876794459	0.23261561613706083	1.0
scaffold_120	0.9819671140584757	0.1289988584435242	1.0
scaffold_48	0.9956664092328108	0.2092927436024072	0.9999082314228718
scaffold_27	0.3942369494338035	1.0	1.0
scaffold_158	1.0	0.052615909641718736	1.0
scaffold_1643	1.0	1.0	1.0
scaffold_342	0.4550561797752809	0.0007860511647849078	0.8069584736251403
scaffold_1075	1.0	1.0	1.0
scaffold_189	0.6264533773357168	0.02854966424447347	1.0
scaffold_877	1.0	1.0	1.0
scaffold_1574	1.0	0.0005262685393571475	1.0
scaffold_348	0.5164319248826291	1.0	1.0
scaffold_839	1.0	1.0	1.0
scaffold_1606	1.0	1.0	1.0
scaffold_130	0.9864804413738257	0.052641685891964524	1.0
scaffold_104	0.6391007059200039	0.04552922024255535	0.9991236770894524
scaffold_136	0.622305367367573	0.08663925127836856	1.0
scaffold_442	0.998901435087329	1.0	1.0
scaffold_702	1.0	1.0	1.0
scaffold_362	0.8143210062798197	0.019977349042192036	0.9958083416317361
scaffold_213	0.5577214641542126	0.0008987836926082982	0.9087378640776699
scaffold_488	1.0	1.0	1.0
scaffold_312	0.9569779643231899	1.0	1.0
scaffold_156	0.7715679127921821	0.9991758070621835	1.0
scaffold_1311	1.0	1.0	1.0
scaffold_109	0.366150110904622	1.0	1.0
scaffold_64	0.6780257227657469	1.0	1.0
scaffold_110	1.0	0.9934233696609208	1.0
scaffold_192	1.0	1.0	1.0
scaffold_1581	1.0	1.0	1.0
scaffold_433	0.6135265700483091	1.0	1.0
scaffold_881	1.0	1.0	1.0
scaffold_1313	0.6656534954407295	1.0	1.0
scaffold_147	0.5027678129638793	0.01331088856475339	0.9980009226510841
scaffold_1186	1.0	1.0	1.0
scaffold_376	0.45394736842105265	1.0	1.0
scaffold_187	0.5648035930705069	0.019157566805641478	0.9990743662564426
scaffold_46	0.4017784066475231	0.014071204775552066	0.9943721299589131
scaffold_908	1.0	1.0	1.0
scaffold_747	1.0	1.0	1.0
scaffold_754	0.51953125	1.0	1.0
scaffold_1279	1.0	1.0	1.0
scaffold_963	0.5075757575757576	1.0	1.0
scaffold_38	0.9861819696271066	0.09672953167103614	1.0
scaffold_105	0.8694273618926499	0.020617347143229544	0.9463992305534404
scaffold_138	0.9965486024669006	1.0	1.0
scaffold_188	0.6444774095108926	1.0	1.0
scaffold_216	0.986759964327365	0.044232167216288656	0.9992630700778643
scaffold_401	0.5116279069767442	1.0	1.0
scaffold_469	1.0	1.0	1.0
scaffold_24	0.46635236621757115	0.1395005627121095	1.0
scaffold_476	0.7157894736842105	1.0	1.0
scaffold_586	0.8150572831423896	1.0	1.0
scaffold_707	1.0	1.0	1.0
scaffold_1297	1.0	1.0	1.0
scaffold_284	0.9492957746478873	1.0	1.0
scaffold_594	1.0	1.0	1.0
scaffold_372	0.7997379340467351	1.0	1.0
scaffold_438	0.7642276422764228	1.0	1.0
scaffold_1037	1.0	1.0	1.0
scaffold_1180	1.0	1.0	1.0
scaffold_261	0.5890529973935708	0.003339514883744985	0.9830383480825958
scaffold_62	0.4129258768315838	1.0	1.0
scaffold_399	1.0	1.0	1.0
scaffold_614	0.9494047619047619	1.0	1.0
scaffold_661	1.0	1.0	1.0
scaffold_616	1.0	1.0	1.0
scaffold_141	0.5140771637122002	1.0	1.0
scaffold_501	0.4990403071017274	1.0	1.0
scaffold_705	0.6039603960396039	1.0	1.0
scaffold_947	1.0	1.0	1.0
scaffold_451	0.6910179640718563	1.0	1.0
scaffold_1356	1.0	1.0	1.0
scaffold_1123	1.0	1.0	1.0
scaffold_31	0.9471660096730639	0.7083557816656958	1.0
scaffold_89	0.6211096718187306	0.06097864662054638	0.7178812430390251
scaffold_566	1.0	1.0	1.0
scaffold_10	0.5062270255049415	0.189079905251413	1.0
scaffold_920	1.0	1.0	1.0
scaffold_239	0.46179401993355484	0.0002940958667893829	1.0
scaffold_564	0.4588235294117647	1.0	1.0
scaffold_11	0.8847505289304266	0.9939738000428623	0.9999472316995764
scaffold_1163	1.0	1.0	1.0
scaffold_1036	1.0	1.0	1.0
scaffold_1443	1.0	1.0	1.0
scaffold_69	0.3499459589287859	1.0	1.0
scaffold_1168	1.0	1.0	1.0
scaffold_453	0.6605129880738442	1.0	1.0
scaffold_385	0.9693169690501601	1.0	1.0
scaffold_771	1.0	1.0	1.0
scaffold_519	0.4192825112107623	1.0	1.0
scaffold_18	0.46821699777755804	1.0	1.0
scaffold_9	0.5673098897331886	1.0	1.0
scaffold_1040	1.0	1.0	1.0
scaffold_1113	1.0	1.0	1.0
scaffold_1497	1.0	1.0	1.0
scaffold_531	0.46120689655172414	0.0007177868016672331	0.5420560747663551
scaffold_1480	1.0	1.0	1.0
scaffold_1018	1.0	1.0	1.0
scaffold_499	1.0	0.6660605610805996	0.9947629394395231
scaffold_1466	1.0	1.0	1.0
scaffold_988	1.0	1.0	1.0
scaffold_1111	0.45537757437070936	1.0	1.0
scaffold_675	1.0	1.0	1.0
scaffold_373	1.0	1.0	1.0
scaffold_622	0.4495798319327731	1.0	1.0
scaffold_25	0.999710580862536	0.2678092938397355	0.9719115225511065
scaffold_949	0.5245901639344263	1.0	1.0
scaffold_1211	0.4233128834355828	0.00026524995002537175	1.0
scaffold_1352	0.8471910112359551	1.0	1.0
scaffold_339	0.7167104465548596	1.0	1.0
scaffold_700	1.0	1.0	1.0
scaffold_214	0.9613938330408623	1.0	1.0
scaffold_146	0.7919152542372881	1.0	1.0
scaffold_854	1.0	1.0	1.0
scaffold_426	1.0	1.0	1.0
scaffold_1638	1.0	1.0	1.0
scaffold_891	0.7286821705426356	1.0	1.0
scaffold_1323	1.0	1.0	1.0
scaffold_1505	0.603448275862069	1.0	1.0
scaffold_1066	1.0	1.0	1.0
scaffold_1019	1.0	1.0	1.0
scaffold_1451	1.0	1.0	1.0
scaffold_529	1.0	1.0	1.0
scaffold_1165	1.0	1.0	1.0
scaffold_413	0.5571428571428572	1.0	1.0
scaffold_90	1.0	0.965508675348406	0.9899570896972104
scaffold_12	0.7218301807313502	1.0	1.0
scaffold_7	0.5854118847232849	0.9013251438396931	0.9820648161311181
scaffold_1270	1.0	1.0	1.0
scaffold_66	0.5884436365823423	0.6617243685606715	1.0
scaffold_131	0.635856148293683	0.12743902960990935	0.9958891135397285
scaffold_1010	1.0	1.0	1.0
scaffold_123	0.6509695175520774	1.0	1.0
scaffold_139	0.8886507459928865	1.0	1.0
scaffold_41	0.5358839817425497	0.10419851400660146	1.0
scaffold_694	1.0	1.0	1.0
scaffold_1341	1.0	1.0	1.0
scaffold_179	0.9705829109341058	1.0	1.0
scaffold_103	0.6895572681039593	0.03728069065680207	1.0
scaffold_163	1.0	0.08325116033294744	0.9973733939728208
scaffold_133	0.7980972931153804	0.1318285920805404	0.9992313168337826
scaffold_180	0.9936178319679939	1.0	1.0
scaffold_73	1.0	0.9864738488048401	1.0
scaffold_21	0.5784920868966873	0.6057678451163597	0.5920645709430756
scaffold_232	0.9240625467924447	1.0	1.0
scaffold_733	1.0	1.0	1.0
scaffold_836	1.0	0.03760404280618312	0.8656126482213439
scaffold_78	0.8119495868150132	0.23651241137326856	0.7312499004983045
scaffold_209	0.9979399899451891	0.9736212465605933	1.0
scaffold_92	0.8846951726552584	0.42561888345507937	1.0
scaffold_6	0.34723474508292035	1.0	1.0
scaffold_98	0.5711924644297051	0.2937077946326993	0.9997338819027022
scaffold_706	0.4883177570093458	0.000287042174598553	0.6985645933014354
scaffold_237	0.5392472452643308	0.008792834914549715	1.0
scaffold_107	0.5936104933361471	0.07414699626294434	0.8132320982533342
scaffold_847	1.0	1.0	1.0
scaffold_310	0.9970543410048539	0.2598775570154356	0.9792680890418877
scaffold_242	0.8032271297689046	0.020562870960458307	0.9920837589376915
scaffold_273	0.7944208174151229	1.0	1.0
scaffold_254	0.8895040108462321	1.0	1.0
scaffold_458	1.0	1.0	1.0
scaffold_567	1.0	0.00020996131112906928	1.0
scaffold_134	0.9995809729047285	0.6237799949739529	1.0
scaffold_794	0.5034965034965035	1.0	1.0
scaffold_712	0.5031446540880503	0.00018252234472767095	0.6625
scaffold_1403	1.0	1.0	1.0
scaffold_895	1.0	1.0	1.0
scaffold_1454	1.0	1.0	1.0
scaffold_291	0.9776643267389917	0.004463830444372573	0.9728024369016536
scaffold_459	1.0	1.0	1.0
scaffold_171	0.9991821009244412	0.9634272254188306	0.9996068716678335
scaffold_512	1.0	1.0	1.0
scaffold_297	0.5303370786516854	0.00013153260002051018	0.7288135593220338
scaffold_340	0.7593220338983051	1.0	1.0
scaffold_1110	1.0	1.0	1.0
scaffold_208	0.8936070197430273	0.010938929584596883	1.0
scaffold_1166	0.43790849673202614	1.0	1.0
