query	grouping_confidence	location_confidence	orientation_confidence
scaffold_237	1.0	1.0	1.0
scaffold_110	0.995731454311902	1.0	1.0
scaffold_192	1.0	1.0	1.0
scaffold_216	1.0	1.0	1.0
scaffold_24	0.9958545867356705	0.9886098047676729	0.9989121114565077
scaffold_1048	1.0	1.0	1.0
scaffold_767	1.0	1.0	1.0
scaffold_826	1.0	1.0	1.0
scaffold_60	0.9989948415411314	0.16960573261422687	1.0
scaffold_466	1.0	1.0	1.0
scaffold_512	1.0	1.0	1.0
scaffold_68	0.9955040810835053	0.08955586680643819	0.9936617700242392
scaffold_125	1.0	0.35481312481018823	1.0
scaffold_317	0.8959385290889132	1.0	1.0
scaffold_326	0.4942847986326247	1.0	1.0
scaffold_376	1.0	1.0	1.0
scaffold_218	0.9086112046704838	1.0	1.0
scaffold_106	0.9953085248125421	1.0	1.0
scaffold_352	1.0	1.0	1.0
scaffold_504	1.0	1.0	1.0
scaffold_239	0.5180099502487562	1.0	1.0
scaffold_267	1.0	1.0	1.0
scaffold_507	1.0	1.0	1.0
scaffold_266	1.0	1.0	1.0
scaffold_467	1.0	1.0	1.0
scaffold_176	1.0	1.0	1.0
scaffold_174	0.744167758846658	0.006272439048639572	0.6804038980861806
scaffold_62	0.9990853968361505	1.0	1.0
scaffold_118	0.9946995723620988	1.0	1.0
scaffold_37	0.9960394046379145	0.9890001057285024	0.9972154734154549
scaffold_828	1.0	1.0	1.0
scaffold_89	1.0	0.9959585494035502	0.9081668394653515
scaffold_954	1.0	1.0	1.0
scaffold_3	0.5430110846541981	1.0	1.0
scaffold_1099	1.0	1.0	1.0
scaffold_1579	1.0	1.0	1.0
scaffold_1	0.9945340033524364	0.7540011946535482	0.9994408049584184
scaffold_1161	1.0	1.0	1.0
scaffold_1289	1.0	1.0	1.0
scaffold_366	1.0	1.0	1.0
scaffold_702	1.0	1.0	1.0
scaffold_889	1.0	1.0	1.0
scaffold_782	1.0	1.0	1.0
scaffold_872	1.0	1.0	1.0
scaffold_380	1.0	1.0	1.0
scaffold_617	1.0	1.0	1.0
scaffold_1039	1.0	1.0	1.0
scaffold_1237	0.5358490566037736	1.0	1.0
scaffold_551	1.0	1.0	1.0
scaffold_932	1.0	1.0	1.0
scaffold_734	1.0	1.0	1.0
scaffold_31	0.9285585721156542	1.0	1.0
scaffold_390	1.0	1.0	1.0
scaffold_688	1.0	1.0	1.0
scaffold_1613	1.0	1.0	1.0
scaffold_1163	1.0	1.0	1.0
scaffold_1036	1.0	1.0	1.0
scaffold_850	1.0	1.0	1.0
scaffold_385	1.0	1.0	1.0
scaffold_430	1.0	0.025002788415064876	0.5553903345724907
scaffold_11	0.9981890971937794	0.9907332518502122	0.9958943012824407
scaffold_54	1.0	1.0	1.0
scaffold_84	1.0	1.0	1.0
scaffold_387	0.6277159710296424	1.0	1.0
scaffold_20	1.0	1.0	1.0
scaffold_349	1.0	1.0	1.0
scaffold_961	1.0	1.0	1.0
scaffold_1444	1.0	1.0	1.0
scaffold_178	1.0	1.0	1.0
scaffold_779	1.0	1.0	1.0
scaffold_132	1.0	1.0	1.0
scaffold_675	1.0	1.0	1.0
scaffold_34	0.9992288506447276	1.0	1.0
scaffold_1075	1.0	1.0	1.0
scaffold_224	1.0	1.0	1.0
scaffold_71	0.9963680893210877	0.9982232421860905	0.9779807179534612
scaffold_113	1.0	1.0	1.0
scaffold_358	0.8296524567711009	1.0	1.0
scaffold_61	0.9932837089504185	1.0	1.0
scaffold_799	1.0	1.0	1.0
scaffold_285	1.0	1.0	1.0
scaffold_382	1.0	1.0	1.0
scaffold_103	1.0	1.0	1.0
scaffold_205	1.0	1.0	1.0
scaffold_1184	1.0	1.0	1.0
scaffold_1376	1.0	1.0	1.0
scaffold_200	0.9041995111098904	1.0	1.0
scaffold_253	1.0	1.0	1.0
scaffold_1562	1.0	1.0	1.0
scaffold_117	0.9722885665394871	0.7360749990844838	1.0
scaffold_662	1.0	1.0	1.0
scaffold_458	1.0	1.0	1.0
scaffold_104	1.0	0.2765062752167136	0.5509183146759805
scaffold_1185	1.0	1.0	1.0
scaffold_56	0.9881842342149256	0.6472464787397795	0.9841292046492158
scaffold_368	0.6798157212784336	1.0	1.0
scaffold_360	1.0	1.0	1.0
scaffold_398	1.0	1.0	1.0
scaffold_908	1.0	1.0	1.0
scaffold_369	1.0	1.0	1.0
scaffold_148	1.0	1.0	1.0
scaffold_184	1.0	0.01060641581864968	1.0
scaffold_327	0.6205622819618305	1.0	1.0
scaffold_297	1.0	1.0	1.0
scaffold_887	1.0	1.0	1.0
scaffold_745	1.0	1.0	1.0
scaffold_1384	1.0	1.0	1.0
scaffold_268	1.0	1.0	1.0
scaffold_408	1.0	1.0	1.0
scaffold_18	1.0	0.9545899517817571	1.0
scaffold_128	1.0	1.0	1.0
scaffold_215	0.9401886398440763	1.0	1.0
scaffold_46	1.0	0.9906193845747759	0.9922122109625312
scaffold_44	1.0	1.0	1.0
scaffold_439	1.0	1.0	1.0
scaffold_25	0.9924744525368269	0.9777350685970034	0.9745679865797127
scaffold_1323	1.0	1.0	1.0
scaffold_971	1.0	1.0	1.0
scaffold_90	1.0	0.9628021219965848	0.98368002036772
scaffold_451	0.6918891345009353	1.0	1.0
scaffold_7	1.0	0.9331353752720163	0.9964288691453265
scaffold_940	1.0	1.0	1.0
scaffold_1316	1.0	1.0	1.0
scaffold_656	1.0	1.0	1.0
scaffold_783	1.0	1.0	1.0
scaffold_598	1.0	1.0	1.0
scaffold_1050	1.0	1.0	1.0
scaffold_16	0.8341696787354705	0.9954695344422491	1.0
scaffold_14	0.9997116433041382	0.9985275168575585	0.9974415644077133
scaffold_555	1.0	1.0	1.0
scaffold_1498	1.0	1.0	1.0
scaffold_700	1.0	1.0	1.0
scaffold_703	1.0	1.0	1.0
scaffold_729	1.0	1.0	1.0
scaffold_12	0.9140487209552955	0.949492727867768	1.0
scaffold_732	1.0	1.0	1.0
scaffold_1413	1.0	1.0	1.0
scaffold_531	1.0	1.0	1.0
scaffold_1172	1.0	1.0	1.0
scaffold_133	1.0	0.9828883326144033	0.966919044443139
scaffold_269	0.7828532469746037	0.6938590527985498	0.5432179403440017
scaffold_40	0.9912822124553456	0.9450404300194758	0.9933242276315409
scaffold_694	1.0	1.0	1.0
scaffold_480	1.0	1.0	1.0
scaffold_177	1.0	1.0	1.0
scaffold_198	1.0	1.0	1.0
scaffold_107	1.0	1.0	1.0
scaffold_248	1.0	1.0	1.0
scaffold_139	1.0	1.0	1.0
scaffold_217	0.9814515398843632	1.0	1.0
scaffold_155	1.0	1.0	1.0
scaffold_365	1.0	1.0	1.0
scaffold_158	1.0	0.6225661671295606	1.0
scaffold_939	0.5666275889019148	1.0	1.0
scaffold_79	1.0	1.0	1.0
scaffold_135	1.0	1.0	1.0
scaffold_280	0.770879526977088	1.0	1.0
scaffold_464	1.0	1.0	1.0
scaffold_57	1.0	1.0	1.0
scaffold_126	0.9931701160136598	1.0	1.0
scaffold_557	1.0	1.0	1.0
scaffold_259	0.7340699815837938	1.0	1.0
scaffold_151	0.9939033536393592	0.9278116290939641	1.0
scaffold_400	1.0	1.0	1.0
scaffold_664	1.0	1.0	1.0
scaffold_76	1.0	0.7892598559134095	1.0
scaffold_189	0.9927887323943662	0.036398061193577705	1.0
scaffold_641	1.0	1.0	1.0
scaffold_258	1.0	1.0	1.0
scaffold_256	0.9015286877109391	1.0	1.0
scaffold_161	1.0	1.0	1.0
scaffold_97	1.0	1.0	1.0
scaffold_35	0.9851442389303652	0.9420751382393687	0.9885319996655131
scaffold_341	1.0	1.0	1.0
scaffold_977	1.0	1.0	1.0
scaffold_159	1.0	1.0	1.0
scaffold_839	1.0	1.0	1.0
scaffold_604	1.0	1.0	1.0
scaffold_101	0.9972300758041385	1.0	1.0
scaffold_711	1.0	1.0	1.0
scaffold_180	1.0	1.0	1.0
scaffold_142	1.0	0.9151262097737074	1.0
scaffold_436	1.0	1.0	1.0
scaffold_197	1.0	1.0	1.0
scaffold_530	1.0	1.0	1.0
scaffold_490	1.0	1.0	1.0
scaffold_553	1.0	1.0	1.0
scaffold_1654	1.0	1.0	1.0
scaffold_163	1.0	1.0	1.0
scaffold_918	1.0	1.0	1.0
scaffold_73	1.0	0.9957427404812734	1.0
scaffold_569	1.0	1.0	1.0
scaffold_657	1.0	1.0	1.0
scaffold_677	1.0	1.0	1.0
scaffold_209	0.9795803828379686	1.0	1.0
scaffold_92	0.9907318946763667	0.9978074238774628	1.0
scaffold_328	1.0	1.0	1.0
scaffold_134	0.9948489316538075	1.0	1.0
scaffold_291	1.0	1.0	1.0
scaffold_459	1.0	1.0	1.0
scaffold_171	1.0	0.9068878136562704	0.9756417330208402
scaffold_440	1.0	1.0	1.0
scaffold_78	0.9874246954908192	0.21578246538860926	0.6620151987455004
scaffold_219	0.6326074161271336	0.0034407935722339357	0.6978042426497953
scaffold_1024	1.0	1.0	1.0
scaffold_1034	1.0	1.0	1.0
scaffold_299	0.9477860943277121	1.0	1.0
scaffold_770	1.0	1.0	1.0
scaffold_75	1.0	0.9556091480366161	1.0
scaffold_27	0.9900257456608929	0.6914772546067683	0.9976597532482209
scaffold_789	0.562020905923345	1.0	1.0
scaffold_226	1.0	1.0	1.0
scaffold_150	1.0	1.0	1.0
scaffold_265	0.537998600419874	0.000615034194077208	1.0
scaffold_203	0.9112973703026933	1.0	1.0
scaffold_175	0.9886661248080918	1.0	1.0
scaffold_362	0.9162341800965128	1.0	1.0
scaffold_254	0.664548069846792	1.0	1.0
scaffold_119	0.9917609740882635	0.02427747979697865	0.9680518386214345
scaffold_339	1.0	1.0	1.0
scaffold_238	0.5284311486640786	1.0	1.0
scaffold_186	0.8506283662477558	0.0005191654563215626	0.4911355002110595
scaffold_166	0.8915646208992157	0.2971855032645251	1.0
scaffold_196	1.0	0.21431035203612342	1.0
scaffold_344	1.0	1.0	1.0
scaffold_257	0.9779070402534272	1.0	1.0
scaffold_293	1.0	1.0	1.0
scaffold_190	1.0	1.0	1.0
scaffold_264	0.8006904487917146	1.0	1.0
scaffold_204	0.9403455259144435	1.0	1.0
scaffold_720	1.0	1.0	1.0
scaffold_367	0.8099217731421121	0.03502057397413413	1.0
scaffold_374	1.0	1.0	1.0
scaffold_234	0.9103130921230713	1.0	1.0
scaffold_154	0.995810135301664	1.0	1.0
scaffold_51	0.996344959413514	0.9190032057519575	0.9742439486922854
scaffold_8	1.0	1.0	1.0
scaffold_43	1.0	0.981979696295817	1.0
scaffold_295	0.8431410194873764	0.0015072941504356103	1.0
scaffold_313	0.7069521013818286	1.0	1.0
scaffold_63	1.0	1.0	1.0
scaffold_9	1.0	1.0	1.0
scaffold_692	1.0	1.0	1.0
scaffold_10	1.0	0.9968153460891847	1.0
scaffold_1412	1.0	1.0	1.0
